Order ID	Order Date	Order Priority	Order Quantity	Unit Price	Sales	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date			
2053	06/02/2011	Critical	39	495.97	19342.84	Delivery Truck	126	Ontario	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	02/07/2011			
30497	06/02/2011	Critical	34	20.79	706.91	Express Air	8.83	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	02/08/2011			
46307	06/02/2011	Medium	32	20.11	643.53	Regular Air	5.77	Ontario	Consumer	Office Supplies	Paper	Small Box	02/06/2011			
30497	06/02/2011	Critical	31	6.13	190.06	Regular Air	5.35	Manitoba	Corporate	Office Supplies	Paper	Small Box	02/08/2011			
46307	06/02/2011	Medium	27	45.10	1217.77	Regular Air	6.22	Ontario	Consumer	Office Supplies	Storage & Organization	Small Box	02/09/2011			
12066	06/02/2011	Medium	27	164.52	4442.049	Regular Air	8.08	Yukon	Small Business	Technology	Telephones and Communication	Small Box	02/07/2011			
56711	06/02/2011	Low	25	51.18	1279.45	Regular Air	7.23	Yukon	Consumer	Office Supplies	Paper	Small Box	02/11/2011			
54882	06/02/2011	Critical	17	5.08	86.29	Regular Air	0.49	Manitoba	Consumer	Office Supplies	Labels	Small Box	02/09/2011			
57633	06/02/2011	High	12	29.26	351.12	Express Air	3.92	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	02/07/2011			
39270	06/02/2011	High	11	5.98	65.78	Regular Air	3.37	British Columbia	Home Office	Office Supplies	Rubber Bands	Wrap Bag	02/06/2011			
2053	06/02/2011	Critical	7	110.25	771.783	Regular Air	4.2	Ontario	Consumer	Technology	Telephones and Communication	Small Box	02/08/2011			
27622	06/02/2011	Medium	4	320.18	1280.73	Delivery Truck	43.57	Quebec	Consumer	Furniture	Tables	Jumbo Box	02/07/2011			
43110	06/02/2011	High	3	7.00	21.01	Regular Air	5.02	Saskachewan	Corporate	Office Supplies	Paper	Small Box	02/06/2011			
54882	06/02/2011	Critical	2	43.46	86.92	Regular Air	13.89	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	02/08/2011			
43110	06/02/2011	High	1	3457.99	3457.99	Regular Air	24.49	Saskachewan	Corporate	Technology	Copiers and Fax	Large Box	02/08/2011			
1637	07/02/2011	Not Specified	47	28.69	1348.57	Regular Air	8.99	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	02/09/2011			
29953	07/02/2011	Critical	42	14.76	619.77	Regular Air	7.17	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	02/10/2011			
31046	07/02/2011	Critical	42	92.87	3900.531	Regular Air	2.5	Ontario	Corporate	Technology	Telephones and Communication	Small Box	02/08/2011			
21824	07/02/2011	Low	37	90.58	3351.55	Express Air	56.2	Ontario	Home Office	Furniture	Office Furnishings	Medium Box	2/14/2011			
34881	07/02/2011	Medium	37	5.06	187.37	Regular Air	4.95	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	02/09/2011			
1637	07/02/2011	Not Specified	36	34.04	1225.52	Express Air	35	Yukon	Corporate	Office Supplies	Storage & Organization	Large Box	02/07/2011			
31046	07/02/2011	Critical	35	7.10	248.42	Regular Air	4.42	Ontario	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	02/10/2011			
1637	07/02/2011	Not Specified	10	102.43	1024.29	Regular Air	19.99	Yukon	Corporate	Technology	Computer Peripherals	Small Box	02/07/2011			
57922	08/02/2011	Critical	50	6.87	343.26	Regular Air	8.37	Manitoba	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	02/08/2011			
15300	08/02/2011	High	42	5.47	229.88	Express Air	5.06	Alberta	Home Office	Office Supplies	Paper	Small Box	02/10/2011			
22532	08/02/2011	Critical	13	9.36	121.66	Regular Air	5.6	Northwest Territories	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	02/08/2011			
15428	09/02/2011	Critical	50	28.90	1444.96	Express Air	4	Alberta	Small Business	Technology	Computer Peripherals	Small Box	02/10/2011			
15428	09/02/2011	Critical	10	94.16	941.6215	Regular Air	8.99	Alberta	Small Business	Technology	Telephones and Communication	Small Box	02/12/2011			
28773	10/02/2011	Low	48	45.30	2174.419	Regular Air	5	Alberta	Small Business	Technology	Telephones and Communication	Small Pack	2/17/2011			
51461	10/02/2011	Not Specified	43	19.97	858.53	Regular Air	11.17	Manitoba	Corporate	Furniture	Office Furnishings	Large Box	02/12/2011			
21989	10/02/2011	Low	35	108.98	3814.171	Regular Air	4.2	Ontario	Home Office	Technology	Telephones and Communication	Small Box	02/10/2011			
33764	10/02/2011	Critical	31	7.30	226.15	Regular Air	2.35	Quebec	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	02/11/2011			
49892	10/02/2011	Low	26	6.58	171.14	Regular Air	49	Quebec	Corporate	Office Supplies	Appliances	Large Box	02/10/2011			
21989	10/02/2011	Low	9	13.22	118.95	Regular Air	6.2	Ontario	Home Office	Furniture	Office Furnishings	Wrap Bag	02/10/2011			
33764	10/02/2011	Critical	6	171.65	1029.8855	Express Air	8.99	Alberta	Small Business	Technology	Telephones and Communication	Small Box	02/11/2011			
33764	10/02/2011	Critical	4	134.96	539.82	Regular Air	19.99	Alberta	Small Business	Office Supplies	Storage & Organization	Small Box	02/12/2011			
6403	11/02/2011	Low	41	435.96	17874.26	Regular Air	19.99	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	2/13/2011			
34243	11/02/2011	High	40	7.43	297.34	Express Air	11.15	British Columbia	Home Office	Office Supplies	Paper	Small Box	02/12/2011			
34243	11/02/2011	High	35	36.12	1264.13	Regular Air	35	British Columbia	Home Office	Office Supplies	Storage & Organization	Large Box	2/13/2011			
34243	11/02/2011	High	10	8.90	89.04	Regular Air	8.54	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	2/13/2011			
18244	11/02/2011	Critical	1	172.34	172.34	Regular Air	24.49	Ontario	Home Office	Furniture	Chairs & Chairmats	Large Box	2/13/2011			
46562	12/02/2011	Not Specified	35	154.51	5407.9	Delivery Truck	46.2	Quebec	Home Office	Furniture	Tables	Jumbo Box	2/14/2011			
45156	12/02/2011	Low	35	6.80	238.08	Regular Air	2.99	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	2/19/2011			
45156	12/02/2011	Low	30	22.11	663.24	Regular Air	6.32	Saskachewan	Home Office	Office Supplies	Appliances	Small Box	02/12/2011			
45156	12/02/2011	Low	14	12.45	174.3	Regular Air	0.5	Saskachewan	Home Office	Office Supplies	Labels	Small Box	2/17/2011			
9537	13/02/2011	Not Specified	43	3.97	170.88	Regular Air	5.44	Prince Edward Island	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	2/15/2011			
59045	13/02/2011	Critical	30	4.67	140.24	Regular Air	1.49	Prince Edward Island	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	2/15/2011			
7171	13/02/2011	Medium	28	60.85	1703.8505	Regular Air	8.99	Saskachewan	Consumer	Technology	Telephones and Communication	Small Box	2/15/2011			
10245	13/02/2011	Medium	27	98.00	2645.88	Delivery Truck	57.38	Yukon	Corporate	Furniture	Bookcases	Jumbo Box	2/14/2011			
10245	13/02/2011	Medium	23	5.53	127.17	Regular Air	6.98	Nova Scotia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/15/2011			
10245	13/02/2011	Medium	20	128.66	2573.29	Delivery Truck	70.2	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	2/14/2011			
47015	13/02/2011	Not Specified	19	286.37	5441.06	Delivery Truck	61.76	Saskachewan	Corporate	Furniture	Tables	Jumbo Box	2/14/2011			
7171	13/02/2011	Medium	17	17.83	303.1865	Regular Air	0.99	Saskachewan	Consumer	Technology	Telephones and Communication	Wrap Bag	2/15/2011			
49763	13/02/2011	Critical	8	6.13	49.04	Regular Air	1.39	Manitoba	Corporate	Office Supplies	Envelopes	Small Box	2/14/2011			
9537	13/02/2011	Not Specified	6	151.00	906.02	Delivery Truck	66.27	Prince Edward Island	Small Business	Furniture	Bookcases	Jumbo Box	2/15/2011			
49763	13/02/2011	Critical	6	386.73	2320.35	Delivery Truck	84.84	Manitoba	Corporate	Furniture	Tables	Jumbo Box	2/13/2011			
45991	14/02/2011	Low	50	3.93	196.39	Regular Air	0.5	Ontario	Consumer	Office Supplies	Labels	Small Box	2/18/2011			
55808	14/02/2011	Not Specified	45	18.61	837.386	Regular Air	4.81	Manitoba	Home Office	Technology	Telephones and Communication	Medium Box	2/16/2011			
22849	14/02/2011	Not Specified	34	3.07	104.24	Express Air	1.34	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	2/16/2011			
50276	14/02/2011	Not Specified	34	11.48	390.35	Regular Air	2.36	Nova Scotia	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	2/15/2011			
22849	14/02/2011	Not Specified	27	11.30	304.98	Regular Air	5.63	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/15/2011			
22849	14/02/2011	Not Specified	27	7.34	198.13	Regular Air	9.69	Ontario	Corporate	Office Supplies	Storage & Organization	Small Box	2/16/2011			
22849	14/02/2011	Not Specified	25	174.65	4366.348	Regular Air	3	Ontario	Corporate	Technology	Telephones and Communication	Small Box	2/16/2011			
35494	14/02/2011	Medium	18	96.17	1731.104	Regular Air	69	Quebec	Consumer	Furniture	Tables	Large Box	2/15/2011			
58500	14/02/2011	Low	17	89.94	1529.014	Regular Air	8.99	British Columbia	Home Office	Technology	Telephones and Communication	Small Box	2/14/2011			
55808	14/02/2011	Not Specified	6	138.38	830.28	Delivery Truck	70.2	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	2/16/2011			
45991	14/02/2011	Low	1	131.27	131.27	Delivery Truck	35.84	Ontario	Consumer	Furniture	Bookcases	Jumbo Box	2/16/2011			
45155	15/02/2011	Low	44	4.13	181.61	Regular Air	5.34	Nova Scotia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/22/2011			
14434	15/02/2011	Not Specified	39	121.38	4733.88	Delivery Truck	56.14	Yukon	Corporate	Technology	Office Machines	Jumbo Box	2/17/2011			
45155	15/02/2011	Low	35	3.19	111.55	Regular Air	1.92	Nova Scotia	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	2/15/2011			
30981	15/02/2011	Low	29	270.26	7837.44	Delivery Truck	23.19	Ontario	Home Office	Office Supplies	Appliances	Jumbo Drum	2/19/2011			
5636	15/02/2011	Medium	23	6.01	138.17	Regular Air	2.27	Quebec	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	2/17/2011			
30981	15/02/2011	Low	22	166.06	3653.22	Delivery Truck	30	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	2/17/2011			
23426	16/02/2011	Critical	45	22.44	1009.8	Regular Air	1.99	Ontario	Consumer	Technology	Computer Peripherals	Small Pack	2/18/2011			
27105	16/02/2011	Not Specified	37	6.05	223.74	Regular Air	2.5	British Columbia	Home Office	Office Supplies	Envelopes	Small Box	2/17/2011			
52868	16/02/2011	Low	19	7.27	138.05	Regular Air	5.53	Manitoba	Corporate	Technology	Computer Peripherals	Small Pack	2/18/2011			
23426	16/02/2011	Critical	12	2.48	29.71	Regular Air	1.92	Ontario	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	2/17/2011			
27105	16/02/2011	Not Specified	2	13.41	26.82	Regular Air	5.4	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	2/17/2011			
10213	17/02/2011	High	12	38.71	464.57	Regular Air	4	Yukon	Corporate	Technology	Computer Peripherals	Small Box	2/19/2011			
49921	17/02/2011	Low	5	151.23	756.15	Delivery Truck	17.85	Northwest Territories	Small Business	Technology	Office Machines	Jumbo Drum	2/21/2011			
49921	17/02/2011	Low	1	18.15	18.15	Regular Air	6.13	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Small Box	2/19/2011			
16481	18/02/2011	Low	50	61.78	3089.06	Regular Air	13.22	Yukon	Corporate	Office Supplies	Appliances	Small Box	2/23/2011			
16481	18/02/2011	Low	47	431.17	20265.22	Delivery Truck	14.7	Yukon	Corporate	Technology	Office Machines	Jumbo Drum	2/23/2011			
40386	18/02/2011	High	28	103.76	2905.3	Express Air	0.49	Ontario	Small Business	Office Supplies	Labels	Small Box	2/20/2011			
36454	18/02/2011	Critical	8	8.70	69.57	Regular Air	6.5	Nova Scotia	Small Business	Office Supplies	Storage & Organization	Medium Box	2/21/2011			
9696	19/02/2011	Not Specified	15	7.34	110.15	Regular Air	2.99	Alberta	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/21/2011			
9696	19/02/2011	Not Specified	13	256.56	3335.27	Delivery Truck	43.32	Alberta	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	2/21/2011			
51777	19/02/2011	Medium	13	100.61	1307.88	Regular Air	7.18	Manitoba	Small Business	Technology	Computer Peripherals	Small Box	2/21/2011			
51777	19/02/2011	Medium	4	866.49	3465.97	Regular Air	19.99	Manitoba	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	2/20/2011			
12486	20/02/2011	High	42	40.30	1692.56	Regular Air	7.2	Yukon	Corporate	Office Supplies	Appliances	Small Box	2/21/2011			
58117	20/02/2011	Critical	42	3.21	134.86	Regular Air	1.92	Manitoba	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	2/21/2011			
21475	20/02/2011	Critical	39	13.80	538.14	Regular Air	1.99	Yukon	Consumer	Technology	Computer Peripherals	Small Pack	2/22/2011			
12486	20/02/2011	High	31	99.40	3081.33	Delivery Truck	57.38	Yukon	Corporate	Furniture	Bookcases	Jumbo Box	2/21/2011			
40962	20/02/2011	Critical	30	109.23	3276.9965	Regular Air	8.99	Ontario	Corporate	Technology	Telephones and Communication	Small Box	2/21/2011			
40962	20/02/2011	Critical	28	55.49	1553.66	Regular Air	0.99	Ontario	Corporate	Office Supplies	Appliances	Small Box	2/21/2011			
21475	20/02/2011	Critical	15	330.45	4956.784	Delivery Truck	75.23	Yukon	Consumer	Furniture	Tables	Jumbo Box	2/21/2011			
7462	20/02/2011	High	3	24.21	72.63	Express Air	5.53	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	2/21/2011			
3814	21/02/2011	Low	43	28.50	1225.41	Express Air	13.99	Yukon	Consumer	Office Supplies	Storage & Organization	Medium Box	2/27/2011			
5347	21/02/2011	Medium	39	7.08	276.029	Regular Air	5.03	Alberta	Corporate	Technology	Telephones and Communication	Medium Box	2/24/2011			
49312	21/02/2011	Critical	30	5.48	164.41	Regular Air	7.54	Nova Scotia	Corporate	Office Supplies	Paper	Small Box	2/22/2011			
49312	21/02/2011	Critical	19	99.06	1882.18	Express Air	5.81	Nova Scotia	Corporate	Furniture	Office Furnishings	Medium Box	2/23/2011			
5347	21/02/2011	Medium	7	75.08	525.555	Regular Air	1.25	Alberta	Corporate	Technology	Telephones and Communication	Small Pack	2/23/2011			
5347	21/02/2011	Medium	1	187.20	187.204	Regular Air	5.26	Alberta	Corporate	Technology	Telephones and Communication	Small Box	2/22/2011			
12641	22/02/2011	Low	25	27.05	676.24	Regular Air	5.86	Alberta	Home Office	Office Supplies	Paper	Small Box	2/26/2011			
12641	22/02/2011	Low	24	152.86	3668.6	Regular Air	7.07	Alberta	Home Office	Office Supplies	Storage & Organization	Small Box	2/26/2011			
11651	22/02/2011	Medium	19	3.47	65.85	Express Air	0.98	Alberta	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	2/24/2011			
33794	22/02/2011	Critical	18	5.15	92.77	Regular Air	3.05	Manitoba	Small Business	Furniture	Office Furnishings	Small Pack	2/24/2011			
12641	22/02/2011	Low	2	53.56	107.12	Regular Air	4.86	Alberta	Home Office	Office Supplies	Paper	Small Box	2/28/2011			
3749	23/02/2011	Medium	27	13.10	353.62	Regular Air	1.49	Manitoba	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	2/25/2011			
39909	24/02/2011	Low	50	155.58	7778.758	Regular Air	4.99	Ontario	Home Office	Technology	Telephones and Communication	Small Box	03/04/2011			
40001	24/02/2011	Medium	46	37.75	1736.53	Regular Air	3.99	Ontario	Home Office	Office Supplies	Appliances	Small Box	2/26/2011			
18023	24/02/2011	Medium	38	118.48	4502.26	Delivery Truck	26.3	Quebec	Home Office	Technology	Office Machines	Jumbo Drum	2/25/2011			
25799	24/02/2011	Low	38	3.59	136.5	Regular Air	7.49	Saskachewan	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	2/27/2011			
18023	24/02/2011	Medium	34	5.65	192.23	Regular Air	7.64	Quebec	Home Office	Office Supplies	Paper	Small Box	2/25/2011			
21350	24/02/2011	Medium	30	9.30	278.94	Regular Air	9.86	British Columbia	Corporate	Office Supplies	Paper	Small Box	2/25/2011			
37863	24/02/2011	High	27	11.30	305.05	Regular Air	3.37	Ontario	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	2/26/2011			
32965	24/02/2011	High	25	97.09	2427.25	Regular Air	19.99	Quebec	Small Business	Technology	Computer Peripherals	Small Box	2/25/2011			
54787	24/02/2011	High	7	24.29	170.02	Regular Air	16.87	Alberta	Home Office	Office Supplies	Paper	Small Box	2/25/2011			
32965	24/02/2011	High	2	5.58	11.15	Regular Air	2.97	Nova Scotia	Small Business	Office Supplies	Paper	Wrap Bag	2/25/2011			
4960	25/02/2011	Low	30	278.79	8363.65	Delivery Truck	64.73	Newfoundland	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	03/01/2011			
4960	25/02/2011	Low	4	10.22	40.87	Express Air	8.74	Quebec	Corporate	Office Supplies	Paper	Small Box	2/27/2011			
19558	25/02/2011	Low	2	3.99	7.98	Regular Air	1.35	Quebec	Corporate	Office Supplies	Rubber Bands	Wrap Bag	2/28/2011			
43137	26/02/2011	High	40	151.73	6069.05	Regular Air	7.07	Manitoba	Consumer	Office Supplies	Storage & Organization	Small Box	2/27/2011			
4642	26/02/2011	Critical	21	14.74	309.62	Express Air	9.37	British Columbia	Corporate	Office Supplies	Storage & Organization	Small Box	2/26/2011			
15462	26/02/2011	Critical	20	43.13	862.64	Regular Air	2.99	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	2/27/2011			
50145	26/02/2011	High	18	18.09	325.58	Regular Air	3.62	Saskachewan	Corporate	Furniture	Office Furnishings	Wrap Bag	2/27/2011			
21125	26/02/2011	Not Specified	17	9.13	155.17	Regular Air	4.39	Ontario	Home Office	Office Supplies	Paper	Wrap Bag	2/27/2011			
46372	26/02/2011	High	15	5.46	81.97	Regular Air	8.33	Manitoba	Consumer	Office Supplies	Paper	Small Box	2/27/2011			
8133	26/02/2011	Medium	11	36.87	405.53	Regular Air	5.09	Saskachewan	Corporate	Office Supplies	Paper	Small Box	2/27/2011			
50145	26/02/2011	High	9	50.98	458.8	Regular Air	6.77	Saskachewan	Corporate	Furniture	Office Furnishings	Small Box	2/26/2011			
4642	26/02/2011	Critical	9	7.29	65.61	Regular Air	3.52	British Columbia	Corporate	Technology	Computer Peripherals	Small Pack	2/27/2011			
46372	26/02/2011	High	7	53.65	375.57	Regular Air	16.11	Manitoba	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	2/26/2011			
7521	27/02/2011	Low	19	102.22	1942.1735	Express Air	2.5	Ontario	Small Business	Technology	Telephones and Communication	Small Box	03/05/2011			
28741	28/02/2011	Not Specified	13	5.39	70.13	Regular Air	0.95	Manitoba	Small Business	Office Supplies	Paper	Wrap Bag	03/01/2011			
40612	28/02/2011	High	9	2.13	19.2	Regular Air	1.12	Alberta	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	03/01/2011			
20068	28/02/2011	Critical	9	5.91	53.18	Regular Air	6.98	Quebec	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	03/01/2011			
28741	28/02/2011	Not Specified	5	11.95	59.76	Regular Air	3.37	Manitoba	Small Business	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	03/01/2011			
12868	01/03/2011	Critical	31	1.72	53.33	Regular Air	0.7	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	03/02/2011			
928	01/03/2011	Low	26	15.01	390.2	Express Air	7.4	British Columbia	Consumer	Furniture	Office Furnishings	Small Box	03/03/2011			
5188	01/03/2011	Not Specified	24	8.03	192.8	Regular Air	2.87	Yukon	Small Business	Office Supplies	Paper	Wrap Bag	03/04/2011			
928	01/03/2011	Low	21	58.22	1222.68	Express Air	3.99	British Columbia	Consumer	Office Supplies	Appliances	Small Box	03/06/2011			
12194	01/03/2011	Critical	19	176.59	3355.154	Regular Air	3.99	Saskachewan	Corporate	Technology	Telephones and Communication	Small Box	03/02/2011			
12868	01/03/2011	Critical	2	4.69	9.37	Regular Air	1.22	Newfoundland	Consumer	Office Supplies	Paper	Wrap Bag	03/03/2011			
40165	02/03/2011	High	50	8.43	421.36	Regular Air	4.5	Quebec	Consumer	Office Supplies	Appliances	Small Box	03/05/2011			
